Author Name,Auth-ID,Number of Documents,Subject Area,Orc_ID,
"White, Dean",56039719600,1,"Arts and Humanities
Social Sciences
",,
"White, Catherine",56532608900,3,"Social Sciences
",,
"White, A. M.",57214450108,1,"Engineering
",,
"Whitaker, D.",57212790104,1,"Business, Management and Accounting
Decision Sciences
",,
"Whitaker, D.",57209936942,1,"Materials Science
",,
"Whincup, Victoria A.",57224573896,1,"Social Sciences
",,
"Whelan, Kathryn J.",57194797985,6,"Nursing
Social Sciences
Medicine
Psychology
Arts and Humanities
",,
"Wheeler, Peter S.",57191452712,1,"Social Sciences
",,
"Wharton, Karl",56471528700,5,"Social Sciences
Business, Management and Accounting
Psychology
",,
"Wharton, Chris",36672245000,9,"Arts and Humanities
Social Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Whalley, Lucy D.",57192416581,12,"Energy
Materials Science
Chemistry
Physics and Astronomy
Chemical Engineering
Engineering
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Whalley, Jason",9044266500,122,"Social Sciences
Computer Science
Business, Management and Accounting
Engineering
Decision Sciences
Economics, Econometrics and Finance
Environmental Science
Earth and Planetary Sciences
Nursing
Mathematics
Psychology
Agricultural and Biological Sciences
",,
"Wetton, Abigail R.",55856888800,1,"Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Medicine
",,
"Wetherell, Mark A.",8573941200,82,"Medicine
Psychology
Neuroscience
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Nursing
Social Sciences
Health Professions
Agricultural and Biological Sciences
Arts and Humanities
Immunology and Microbiology
Decision Sciences
Multidisciplinary
",,
"Wetherall-Dickson, Leigh",57193689831,5,"Arts and Humanities
Social Sciences
",,
"Westoby, Matthew J.",57197197616,29,"Earth and Planetary Sciences
Environmental Science
Social Sciences
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemistry
Engineering
Multidisciplinary
Agricultural and Biological Sciences
",0000-0002-2070-5580,
"Wesson, David A.",57196665053,1,"Health Professions
Social Sciences
",,
"Werfli, Khald",56800923400,9,"Computer Science
Physics and Astronomy
Engineering
Materials Science
",,
"Welsh, Thomas",57208532455,1,"Engineering
",,
"Welsh, David",57980183400,1,"Arts and Humanities
",,
"Wells, Gary G.",23020282100,46,"Physics and Astronomy
Chemistry
Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Energy
Mathematics
Multidisciplinary
Chemical Engineering
Environmental Science
Computer Science
Social Sciences
",0000-0002-8448-537X,
"Wellings, Susan",57224067359,1,"Social Sciences
",,
"Weirs, John",57216161716,2,"Engineering
Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
",,
"Weir, David",58036018800,2,"Social Sciences
",,
"Weinert, Regina",6701589174,9,"Social Sciences
Arts and Humanities
Mathematics
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Health Professions
Computer Science
Psychology
",,
"Weiner, Robert",7202567886,1,"Nursing
",,
"Weich, Hellmuth",57215722812,1,"Social Sciences
Medicine
",,
"Wei, Y. Y.",7404094256,1,"Engineering
Computer Science
",,
"Wei, S.",57217406667,1,"Mathematics
Computer Science
",,
"Weerasinghe, S.",57212916211,1,"Engineering
",,
"Weeks1, F.",56944868600,1,"Mathematics
Social Sciences
",,
"Webster, Jamie",57218709795,2,"Agricultural and Biological Sciences
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Computer Science
",,
"Webster, Anthony",14827563500,25,"Business, Management and Accounting
Arts and Humanities
Social Sciences
Economics, Econometrics and Finance
",,
"Weatheritt, Sheila",58197799500,1,"Social Sciences
",,
"Weatherhead, Eunice",6701465449,2,"Social Sciences
Medicine
Nursing
",,
"Watts, Tom",56735672900,6,"Earth and Planetary Sciences
Environmental Science
Engineering
",0000-0003-3454-501X,
"Watts, Chris",57223345721,1,"Social Sciences
",,
"Watt, Clare E.J.",7005965543,54,"Earth and Planetary Sciences
Physics and Astronomy
Environmental Science
Biochemistry, Genetics and Molecular Biology
Medicine
Energy
Agricultural and Biological Sciences
Chemistry
",0000-0003-3193-8993,
"Watt, Clare E.J.",58072846200,48,"Earth and Planetary Sciences
Physics and Astronomy
Multidisciplinary
Engineering
Medicine
",,
"Watt, Callum",57159066300,1,"Medicine
Psychology
",,
"Watson, W. Malcolm",57192281864,1,"Social Sciences
",,
"Watson, Thomas Joseph",57968949700,1,"Social Sciences
",,
"Watson, Richard",57310432300,4,"Social Sciences
Computer Science
Engineering
Arts and Humanities
",,
"Watson, Richard",57216775379,2,"Arts and Humanities
Social Sciences
Computer Science
Business, Management and Accounting
",,
"Watson, Michael D.",56277140800,4,"Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
",,
"Watson, Margaret",57191048921,1,"Social Sciences
",,
"Watson, Margaret",56277151700,1,"Social Sciences
Arts and Humanities
",,
"Watson, M.",57216315662,1,"Nursing
",,
"Watson, J. O.",57544046400,1,"Engineering
Physics and Astronomy
Materials Science
",,
"Watson, Ian",57217481242,2,"Engineering
Materials Science
Computer Science
",,
"Watson, Ian",57191049239,1,"Engineering
Social Sciences
",,
"Watson, Fiona Alice",7101670898,6,"Nursing
Social Sciences
",,
"Watson, Don W.",57199366005,9,"Nursing
Medicine
Social Sciences
Computer Science
Health Professions
",,
"Watson, Don W.",57199366002,8,"Psychology
Medicine
Pharmacology, Toxicology and Pharmaceutics
",,
"Watson, Chloe",57222046273,1,"Nursing
",,
"Watson, Cate",57198455764,1,"Computer Science
Social Sciences
",,
"Watson, Bruce",55044740500,1,"Agricultural and Biological Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Watson, Bill",8842919300,8,"Medicine
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
Health Professions
Neuroscience
",,
"Watson, A. W.",57216356288,1,"Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Wathey, Andrew",26654573700,13,"Arts and Humanities
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
",,
"Waters, Nathan",57211145844,1,"Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Waters, Melanie",24173523200,10,"Social Sciences
Arts and Humanities
",,
"Wasnik, Priyanka S.",55542795100,12,"Materials Science
Chemistry
Chemical Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
",,
"Warwick, Laura",55668684200,8,"Arts and Humanities
Computer Science
Social Sciences
Engineering
Decision Sciences
",,
"Warren, Craig",37058098000,47,"Earth and Planetary Sciences
Physics and Astronomy
Computer Science
Engineering
Environmental Science
Mathematics
Energy
Social Sciences
Materials Science
",0000-0002-0777-7002,
"Waring, Teresa S.",55879173400,35,"Business, Management and Accounting
Computer Science
Social Sciences
Decision Sciences
Earth and Planetary Sciences
Economics, Econometrics and Finance
Nursing
Environmental Science
Engineering
Medicine
",,
"Warhurst, Russell Paul",24503937800,24,"Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Psychology
Decision Sciences
Health Professions
",,
"Ward, Tony",35254262800,20,"Social Sciences
Arts and Humanities
Medicine
Environmental Science
",,
"Ward, Tony",55824745900,10,"Social Sciences
Arts and Humanities
",0000-0001-9180-8854,
"Ward, Susan A.",58277382200,1,"Medicine
Biochemistry, Genetics and Molecular Biology
",,
"Ward, Lesley",55430906400,39,"Medicine
Health Professions
Nursing
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Psychology
",,
"Ward, Gavin",54391991100,1,"Engineering
Business, Management and Accounting
Energy
Environmental Science
",,
"Ward, Brian",56051980000,15,"Social Sciences
Arts and Humanities
Engineering
Environmental Science
",,
"Wanless, P.",6508064742,6,"Mathematics
Physics and Astronomy
Engineering
Biochemistry, Genetics and Molecular Biology
Computer Science
",,
"Wang, Yueyue",57217152341,4,"Nursing
Medicine
Agricultural and Biological Sciences
",0000-0001-9866-1496,
"Wang, Yu",56913520600,2,"Engineering
Computer Science
",,
"Wang, Pingfan",57219625052,4,"Computer Science
Engineering
Decision Sciences
Nursing
Mathematics
Medicine
Health Professions
",,
"Wang, Kezhi",55597457500,159,"Computer Science
Engineering
Mathematics
Physics and Astronomy
Decision Sciences
Materials Science
Medicine
Energy
Social Sciences
Environmental Science
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Chemistry
",0000-0001-8602-0800,
"Wang, Kezhi",57839819300,1,"Computer Science
Engineering
",,
"Wang, Jianyu",57219626797,1,"Energy
",,
"Wang, Jialou",57223329016,1,"Business, Management and Accounting
Computer Science
",,
"Wang, Hongzhe",57824956700,1,"Engineering
Physics and Astronomy
",,
"Wang, H. Z.",57202471500,1,"Multidisciplinary
",,
"Wang, Ding",57198729875,12,"Materials Science
Chemistry
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
",,
"Wang, Ding",58246750500,1,"Materials Science
",,
"Wang, Ding",57211761908,1,"Engineering
Physics and Astronomy
",,
"Walton, William",25947073100,21,"Social Sciences
Environmental Science
Agricultural and Biological Sciences
Earth and Planetary Sciences
Multidisciplinary
",,
"Walton, Lee",57883686800,1,"Medicine
",,
"Walton, J. G.",56235057900,1,"Medicine
Nursing
",,
"Walton, Gillian",57916232900,1,"Medicine
Nursing
",,
"Walton, G.",57196791300,1,"",,
"Walton, Christopher",57195982984,1,"Social Sciences
Environmental Science
",,
"Walton, Aaron",57989315500,1,"Medicine
",,
"Walters, Julie",57204809125,6,"Computer Science
Social Sciences
Business, Management and Accounting
Mathematics
",,
"Walshe, Marcus",57210602862,1,"Computer Science
",,
"Walshe, Ian H.",36554862200,19,"Medicine
Biochemistry, Genetics and Molecular Biology
Nursing
Immunology and Microbiology
Health Professions
Agricultural and Biological Sciences
Social Sciences
Psychology
",,
"Walsh, Sara",57215354003,1,"Earth and Planetary Sciences
",,
"Walsh, Anna",20035326800,4,"Nursing
",,
"Walls, Elaine",57208886056,6,"Nursing
Medicine
",,
"Wallage, Phillip W.",23975169200,8,"Arts and Humanities
Social Sciences
Neuroscience
",,
"Wallace, Professor Jayne",14631446700,52,"Computer Science
Social Sciences
Engineering
Arts and Humanities
Nursing
Physics and Astronomy
Multidisciplinary
Mathematics
Medicine
Psychology
Materials Science
",0000-0002-2532-3047,
"Wall, Conor",57219733668,5,"Computer Science
Medicine
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Engineering
Health Professions
Business, Management and Accounting
Multidisciplinary
Social Sciences
Chemistry
",,
"Walker, Samantha",57203846520,6,"Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Environmental Science
Medicine
",,
"Walker, Karen",58134886100,1,"Medicine
",,
"Walker, Justine A.",57190193571,2,"Psychology
Social Sciences
",,
"Walker, Johnny",55322228900,8,"Arts and Humanities
Social Sciences
",,
"Walker, Georgia",57848612400,1,"Nursing
Social Sciences
",,
"Walker, Geoffrey A.",56111004100,1,"Computer Science
Social Sciences
",,
"Walker, David",56578940000,3,"Arts and Humanities
Social Sciences
",,
"Walker, B.",57194936757,1,"",,
"Walker, Alan",7403907668,4,"Engineering
Computer Science
Mathematics
",,
"Wales, Jill",57897144400,2,"Social Sciences
Nursing
",,
"Walden, Hannah R.",25951674600,7,"Medicine
Multidisciplinary
Psychology
Neuroscience
",,
"Walbey, Cherokee",57195056396,2,"Medicine
Psychology
",,
"Wakil Shahzad, Muhammad",57226148530,4,"Energy
Environmental Science
Chemical Engineering
Engineering
Chemistry
",,
"Wakelin, Derek R.",7101972246,1,"Neuroscience
Psychology
",,
"Wakelin, Delia",12784520100,5,"Medicine
Social Sciences
Neuroscience
Psychology
Health Professions
",,
"Wake, Nicola",56173901900,10,"Social Sciences
",,
"Wake, Leanne M.",14833465000,20,"Earth and Planetary Sciences
Environmental Science
Social Sciences
Agricultural and Biological Sciences
Arts and Humanities
",,
"Wainwright, David W.",7003842451,33,"Computer Science
Business, Management and Accounting
Social Sciences
Decision Sciences
Engineering
Economics, Econometrics and Finance
Environmental Science
Mathematics
Arts and Humanities
Medicine
",,
"Wagner, C.",56526006500,1,"Medicine
",,
"Wagley, Anukha",56607392000,1,"Computer Science
",,
"Wade, Lindsey",57216348904,1,"Social Sciences
",,
"Wade, George",7101890441,1,"Chemistry
",,
"Wade, Clare L.",57194130073,4,"Medicine
Nursing
",,
"Wacks, Daniel H.",35738157900,24,"Physics and Astronomy
Engineering
Chemical Engineering
Energy
Chemistry
Mathematics
Earth and Planetary Sciences
Materials Science
Environmental Science
Multidisciplinary
",,
"Voyce, Ryan",57920385900,1,"Chemistry
",,
"Von Schantz, Malcolm",7003752814,72,"Biochemistry, Genetics and Molecular Biology
Medicine
Neuroscience
Agricultural and Biological Sciences
Multidisciplinary
Social Sciences
Immunology and Microbiology
Engineering
Psychology
Physics and Astronomy
Chemistry
",0000-0002-9911-9436,
"Volkov, A. O.",11140954700,4,"Materials Science
Physics and Astronomy
",,
"Vogiatzis, Ioannis",55791244500,114,"Medicine
Biochemistry, Genetics and Molecular Biology
Neuroscience
Health Professions
Computer Science
Nursing
Engineering
Chemical Engineering
Multidisciplinary
Social Sciences
Agricultural and Biological Sciences
",,
"Vo, Thuc P.",57214922718,1,"Engineering
Mathematics
Materials Science
Computer Science
",,
"Vlasova, T.",57219151494,1,"Social Sciences
",,
"Vitale, Martina",58220276600,1,"Agricultural and Biological Sciences
Medicine
Nursing
",,
"Vishram, S.",16070635300,1,"Medicine
",,
"Vinkenoog, Rinke",57192594051,2,"Earth and Planetary Sciences
",,
"Vincent, Sharon",55774434900,15,"Social Sciences
Medicine
Nursing
Psychology
",,
"Vijaykumar, Santosh",26540561000,43,"Medicine
Social Sciences
Computer Science
Business, Management and Accounting
Psychology
Arts and Humanities
Nursing
Economics, Econometrics and Finance
Engineering
Agricultural and Biological Sciences
Immunology and Microbiology
Mathematics
Health Professions
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
",,
"Vij, Vijay",36069774000,1,"Economics, Econometrics and Finance
Business, Management and Accounting
",,
"Vickers, Paul",7005903592,35,"Computer Science
Mathematics
Psychology
Engineering
Biochemistry, Genetics and Molecular Biology
Arts and Humanities
Social Sciences
Agricultural and Biological Sciences
Medicine
Decision Sciences
Business, Management and Accounting
Materials Science
",0000-0003-0963-5005,
"Vickers, Emma",57214798691,5,"Psychology
Health Professions
Medicine
",,
"Viasits, T.",6505749686,2,"Engineering
Computer Science
",,
"Vernon, Jethro",57218696453,6,"Physics and Astronomy
Engineering
Materials Science
Chemical Engineering
Computer Science
Mathematics
Decision Sciences
",,
"Verger, Thibault",57556771700,1,"Energy
",,
"Verbaan, Sanne",55734368900,4,"Computer Science
",,
"Velho, Rochelle Marian",57194595260,4,"Medicine
Physics and Astronomy
Materials Science
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
",,
"Veld, Sean N.",55560238000,1,"Psychology
Arts and Humanities
Neuroscience
",,
"Vassilev, Vassil",7004365322,1,"Social Sciences
",,
"Vasiliou, Christina",23500420300,19,"Computer Science
Social Sciences
Mathematics
Arts and Humanities
Psychology
Business, Management and Accounting
",,
"Vasenin, Mikhail",57216892475,4,"Economics, Econometrics and Finance
Multidisciplinary
",,
"Varley, Peter",57202723628,26,"Business, Management and Accounting
Social Sciences
Economics, Econometrics and Finance
Health Professions
Psychology
",0000-0003-2203-8096,
"Vanoli, Alessandra",57190077015,20,"Medicine
Social Sciences
Nursing
Arts and Humanities
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
",,
"Vannucci, Erica",57204033499,2,"Computer Science
",,
"Vanis, Michail",57202049350,6,"Computer Science
Mathematics
",,
"Vance, Martin",57211144514,1,"Medicine
Biochemistry, Genetics and Molecular Biology
",,
"van Lottum, Carolyn",57199617105,1,"Nursing
",,
"Van Loo, Bert",6506053343,20,"Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Chemistry
Immunology and Microbiology
Engineering
Multidisciplinary
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Medicine
Materials Science
Agricultural and Biological Sciences
",0000-0003-4253-2163,
